Date,3month,bond,ftse100,ftse250,nikkei,russell,sp400,sp500
2004-07-13,0.001117,-0.001667,-0.000528,0.003479,0.002274,0.0008,0.000989,0.000709
2004-07-14,0.001117,-4.1e-05,0.003419,-0.006156,-0.021705,-0.005243,-0.003356,-0.003291
2004-07-15,0.001125,9.7e-05,-0.007295,-0.004733,0.004622,0.004323,0.005146,-0.004301
2004-07-16,0.001125,0.007016,-0.000346,0.005102,0.002354,-0.011883,-0.006973,-0.004789
2004-07-17,0.001125,0.000164,-0.00139,-0.00057,-0.003883,-0.00045,0.000308,-0.000145
2004-07-18,0.001125,0.000164,-0.001394,-0.00057,-0.003898,-0.00045,0.000325,-0.000154
2004-07-19,0.001125,0.000164,-0.001394,-0.00057,-0.003913,-0.00045,0.000308,-0.000145
2004-07-20,0.001133,-0.00482,0.004235,-0.002941,-0.003929,0.017053,0.011807,0.007058
2004-07-21,0.001125,-0.001968,0.008734,0.004757,0.015588,-0.027686,-0.020446,-0.01334
2004-07-22,0.001142,0.001262,-0.01622,-0.012544,-0.013016,-0.003737,-0.001951,0.002706
2004-07-23,0.00115,0.001473,0.004644,-0.001175,-0.008658,-0.013339,-0.011676,-0.009701
2004-07-24,0.001167,-0.000557,-0.003028,-0.003517,-0.000828,-0.003542,-0.002888,-0.000654
2004-07-25,0.001192,-0.00055,-0.003037,-0.003528,-0.000828,-0.003573,-0.002914,-0.000654
2004-07-26,0.001208,-0.000557,-0.003046,-0.003542,-0.000829,-0.003567,-0.002905,-0.000655
2004-07-27,0.001217,-0.005908,0.008841,0.003448,-0.011471,0.020844,0.013471,0.009926
2004-07-28,0.001217,0.000748,0.00726,0.002461,0.015667,-0.006261,-0.005226,0.000539
2004-07-29,0.001208,0.001018,0.014324,0.008699,-0.007812,0.015946,0.012994,0.004574
2004-07-30,0.001208,0.005387,-0.001267,0.001433,0.018795,0.002655,0.000795,0.001172
2004-07-31,0.001225,0.000131,0.000197,-0.000324,-0.003047,0.000381,0.000518,0.00148
2004-08-01,0.001233,5.5e-05,0.000195,-0.000322,-0.003057,0.000399,0.000501,0.001486
2004-08-02,0.00125,5.5e-05,0.000197,-0.000324,-0.003066,0.000381,0.000518,0.001475
2004-08-03,0.001233,0.001912,0.003171,0.001486,-0.007278,-0.015038,-0.010883,-0.006262
2004-08-04,0.001242,-0.000144,-0.004876,-0.012418,-0.011718,-0.001766,-0.003505,-0.000964
2004-08-05,0.001233,0.001462,0.001202,0.000842,0.00462,-0.018999,-0.018846,-0.01632
2004-08-06,0.0012,0.009884,-0.017107,-0.01183,-0.007985,-0.023875,-0.01639,-0.015481
2004-08-07,0.001217,-0.000339,-0.001805,-0.002941,-0.00194,-0.000808,0.000544,0.000395
2004-08-08,0.001242,-0.000346,-0.001811,-0.002951,-0.001944,-0.000828,0.000562,0.000385
2004-08-09,0.001258,-0.00034,-0.001812,-0.002958,-0.001948,-0.00081,0.000543,0.000394
2004-08-10,0.00125,-0.002514,0.00846,0.006964,0.004111,0.022088,0.016147,0.012974
2004-08-11,0.0012,0.000715,-0.008895,-0.00281,0.008756,-0.00604,-0.00636,-0.003012
2004-08-12,0.001192,0.001484,0.003687,0.001908,-0.001936,-0.018096,-0.014056,-0.011675
2004-08-13,0.0012,0.002671,-0.006146,-0.002101,-0.024562,0.000561,-0.000764,0.001477
2004-08-14,0.001217,-0.00061,0.003773,0.001381,-0.00215,0.006881,0.005496,0.004555
2004-08-15,0.001225,-0.000604,0.003761,0.001378,-0.002155,0.006814,0.005484,0.004525
2004-08-16,0.001242,-0.000611,0.003745,0.001377,-0.002159,0.006787,0.005436,0.004514
2004-08-17,0.001233,0.003076,0.001954,0.004507,0.00357,0.003674,0.004547,0.002196
2004-08-18,0.001242,-0.000819,-0.00078,0.001346,0.004502,0.021906,0.014631,0.012443
2004-08-19,0.001233,0.001131,0.001676,0.006797,0.011998,-0.007699,-0.006745,-0.003598
2004-08-20,0.001242,-0.001069,0.001513,0.000489,-0.00132,0.0195,0.01321,0.006525
2004-08-21,0.001258,-0.000596,0.002753,0.003212,0.002199,-0.002701,-0.001867,-0.00081
2004-08-22,0.001267,-0.00059,0.002748,0.0032,0.002195,-0.002727,-0.001854,-0.000811
2004-08-23,0.001283,-0.000597,0.002738,0.003191,0.002189,-0.002716,-0.001874,-0.000812
2004-08-24,0.001283,0.000319,0.000499,0.003336,0.002222,0.002834,0.00158,0.000465
2004-08-25,0.001283,0.001208,0.00093,-5.5e-05,0.013171,0.009413,0.009235,0.008
2004-08-26,0.001292,0.002114,0.009588,0.006169,-6.2e-05,-0.005253,0.000365,0.000118
2004-08-27,0.0013,0.000392,0.008128,0.00207,0.007212,0.008077,0.004843,0.002425
2004-08-28,0.001317,0.000838,-0.001715,0.0,-0.000745,-0.004296,-0.003869,-0.002591
2004-08-29,0.001325,0.000844,-0.001718,0.0,-0.000746,-0.004315,-0.003867,-0.002607
2004-08-30,0.001342,0.000837,-0.001721,0.0,-0.000746,-0.004333,-0.003899,-0.002604
2004-08-31,0.001325,0.003439,-0.001724,0.000182,-0.009186,0.006188,0.007689,0.004631
2004-09-01,0.001317,0.0,0.009598,0.00352,0.004111,0.008267,0.008238,0.001512
2004-09-02,0.001333,-0.003004,0.003665,0.004061,0.002283,0.01325,0.008944,0.011212
2004-09-03,0.001375,-0.005136,0.007126,0.003657,-0.01168,-0.006324,-0.004705,-0.004185
2004-09-04,0.001375,0.000163,0.000951,0.002287,0.00671,0.003002,0.001867,0.001724
2004-09-05,0.001375,0.000156,0.000953,0.002284,0.006665,0.002993,0.001846,0.001721
2004-09-06,0.001383,0.000163,0.00095,0.002277,0.006621,0.003002,0.00186,0.001709
2004-09-07,0.001383,0.002837,0.000394,0.003115,0.004853,0.002975,0.001857,0.001715
2004-09-08,0.001375,0.004747,-0.001577,0.002498,-0.001748,-0.009131,-0.009555,-0.004486
2004-09-09,0.001367,-0.001855,-0.004475,-0.001721,-0.009596,0.015042,0.007107,0.00189
2004-09-10,0.001383,0.001232,0.001543,0.003931,-0.007853,0.006588,0.00404,0.004954
2004-09-11,0.001383,0.000666,0.00099,0.001393,0.00511,0.00186,0.002071,0.000561
2004-09-12,0.001383,0.000672,0.000989,0.001389,0.005083,0.001874,0.00205,0.000569
2004-09-13,0.001383,0.000665,0.000988,0.001389,0.005058,0.001853,0.002063,0.00056
2004-09-14,0.001383,0.001644,-0.00283,-0.003415,0.003774,-0.003734,-0.002396,0.002229
2004-09-15,0.001392,-0.001836,0.000638,-0.000192,-0.012129,-0.004274,-0.005361,-0.007055
2004-09-16,0.001392,0.005544,0.001759,0.001414,-0.001722,0.010589,0.006903,0.002794
2004-09-17,0.001425,-0.003011,0.007572,0.005921,-0.005105,-0.002385,-0.000118,0.004495
2004-09-18,0.001433,0.001426,-0.000834,-0.000964,-3.7e-05,-0.001413,-0.001503,-0.001879
2004-09-19,0.001433,0.001424,-0.000837,-0.000963,-3.6e-05,-0.001415,-0.001522,-0.001873
2004-09-20,0.001442,0.001422,-0.000836,-0.000966,-3.6e-05,-0.001417,-0.001508,-0.001886
2004-09-21,0.001433,0.00088,0.006311,-0.000225,-3.7e-05,0.010828,0.008313,0.006327
2004-09-22,0.001425,0.002318,-0.003494,-0.001225,-0.005546,-0.019119,-0.012115,-0.013938
2004-09-23,0.001433,-0.002173,-0.005226,-0.010153,-0.005638,-0.000159,-0.003117,-0.00467
2004-09-24,0.001442,-0.000406,0.002145,0.002791,-0.005669,0.0003,0.005484,0.001579
2004-09-25,0.001442,0.00076,-0.002687,0.000231,-0.001097,-0.004488,-0.003246,-0.001982
2004-09-26,0.00145,0.000766,-0.002694,0.000231,-0.001097,-0.00449,-0.003273,-0.001977
2004-09-27,0.00145,0.000758,-0.002701,0.000231,-0.001099,-0.004528,-0.003267,-0.00199
2004-09-28,0.001433,-0.000691,0.005747,0.001107,-0.004029,0.013074,0.006881,0.005926
2004-09-29,0.001433,-0.003765,0.004554,0.004662,-0.002725,0.009564,0.003835,0.00427
2004-09-30,0.001425,-0.001075,-0.003771,0.001004,0.003474,0.003275,0.007097,-0.000197
2004-10-01,0.001425,-0.003041,0.01945,0.010203,0.01493,0.021102,0.014481,0.015181
2004-10-02,0.001425,0.000456,0.001582,0.003581,0.008935,0.002308,0.001014,0.001078
2004-10-03,0.001425,0.000462,0.001577,0.003568,0.008857,0.002319,0.001013,0.001086
2004-10-04,0.001425,0.000456,0.001577,0.003556,0.008778,0.002297,0.001012,0.001076
2004-10-05,0.001425,0.000415,0.005404,-0.001481,0.000195,-0.002971,-0.002485,-0.000608
2004-10-06,0.001425,-0.002771,-0.00017,-0.003303,0.009178,0.009058,0.006278,0.006673
2004-10-07,0.001417,-0.001141,-0.001615,0.002143,-0.002704,-0.016974,-0.012494,-0.009982
2004-10-08,0.001425,0.006471,4.3e-05,-0.000717,-0.000461,-0.011929,-0.006969,-0.007527
2004-10-09,0.001425,0.00016,-0.000951,-0.000395,-0.00325,0.001112,8.4e-05,0.000668
2004-10-10,0.001425,0.000154,-0.00095,-0.000394,-0.00326,0.001093,8.4e-05,0.000668
2004-10-11,0.001433,0.00016,-0.000953,-0.000395,-0.003271,0.001109,8.4e-05,0.000667
2004-10-12,0.001433,0.001748,-0.008025,-0.009277,-0.003282,-0.001472,-0.003113,-0.002268
2004-10-13,0.001433,0.001572,-0.002818,-0.006593,-0.00052,-0.012641,-0.00849,-0.007301
2004-10-14,0.00145,0.003266,-0.001165,-0.002739,-0.014443,-0.007973,-0.007541,-0.009303
2004-10-15,0.001467,-0.002367,-0.001447,0.003158,-0.004653,0.008037,0.003877,0.00445
2004-10-16,0.001483,0.00014,0.000281,-0.001113,-0.000526,0.001528,0.00164,0.001751
2004-10-17,0.001492,0.000146,0.000281,-0.001112,-0.000526,0.001526,0.001638,0.001748
2004-10-18,0.001508,0.00014,0.000281,-0.001115,-0.000527,0.001523,0.001635,0.001744
2004-10-19,0.001517,0.000498,0.006182,0.00588,0.00905,-0.00937,-0.007277,-0.009686
2004-10-20,0.001517,0.001633,-0.008335,-0.007156,-0.01651,0.006106,0.004402,0.00039
2004-10-21,0.001542,-0.000186,0.000217,0.003212,-0.008541,0.011454,0.009652,0.002564
2004-10-22,0.001542,0.000862,-0.000433,0.003587,0.006293,-0.015399,-0.009053,-0.009715
2004-10-23,0.001558,0.000331,-0.003668,-0.002416,-0.006078,0.00229,0.000971,-0.000283
2004-10-24,0.001567,0.000324,-0.003684,-0.002422,-0.006116,0.002267,0.000971,-0.000292
2004-10-25,0.001583,0.000331,-0.003695,-0.002428,-0.006153,0.002279,0.00097,-0.000283
2004-10-26,0.001592,1.3e-05,0.004119,0.005676,0.001249,0.010391,0.006934,0.014879
2004-10-27,0.0016,-0.004559,0.010189,0.007245,0.001826,0.016568,0.015341,0.012879
2004-10-28,0.001592,0.001004,0.002743,0.000637,0.015074,-0.00264,-0.00118,0.001813
2004-10-29,0.001592,0.003154,-0.004006,-0.000752,-0.007528,-0.003142,0.002197,0.002448
2004-10-30,0.001617,0.000139,0.003575,0.002079,-0.001136,0.001833,1.7e-05,8.8e-05
2004-10-31,0.001633,0.000146,0.003564,0.002074,-0.001137,0.001829,1.7e-05,9.7e-05
2004-11-01,0.001658,-0.003362,0.003549,0.00207,-0.001139,0.001826,1.7e-05,8.8e-05
2004-11-02,0.001642,0.001135,0.004151,0.006552,0.014262,-0.002658,-0.001212,4.4e-05
2004-11-03,0.001633,0.001114,0.005391,0.007019,0.002685,0.016893,0.013449,0.01118
2004-11-04,0.00165,0.000451,0.002077,0.002919,0.002677,0.011422,0.014304,0.016156
2004-11-05,0.001692,-0.006317,0.002432,0.007644,0.010552,0.003587,0.002668,0.003874
2004-11-06,0.0017,-0.000307,-0.001631,-0.002135,-0.002349,-0.001225,-0.001242,-0.000369
2004-11-07,0.001717,-0.000307,-0.001636,-0.002138,-0.002354,-0.00121,-0.00126,-0.00036
2004-11-08,0.001725,-0.000307,-0.001636,-0.002144,-0.00236,-0.001228,-0.001245,-0.000369
2004-11-09,0.001733,5.3e-05,0.000233,-0.000453,-0.001726,0.007574,0.003529,-0.000695
2004-11-10,0.001733,-0.001768,0.003561,0.003746,0.002744,0.004896,0.002372,-0.001005
2004-11-11,0.001733,0.00016,0.008956,0.006163,-0.013464,0.010974,0.009609,0.009089
2004-11-12,0.001733,0.003461,0.003559,0.007127,0.015955,0.009216,0.011159,0.00911
2004-11-13,0.001742,0.00028,0.00064,0.00052,0.00628,0.001013,-0.000284,-0.000101
2004-11-14,0.001758,0.000286,0.000638,0.000519,0.006239,0.000996,-0.000268,-0.000101
2004-11-15,0.001767,0.000279,0.00064,0.000519,0.006202,0.001011,-0.000284,-0.000101
2004-11-16,0.001783,-0.000679,-0.006808,-0.005236,-0.005862,-0.009569,-0.006043,-0.007079
2004-11-17,0.001775,0.003901,0.005345,0.006284,-0.002729,0.008222,0.008144,0.005538
2004-11-18,0.001775,0.001459,0.00196,0.000773,-0.00439,-0.001461,-0.000677,0.001362
2004-11-19,0.001792,-0.004065,-0.009261,-0.000713,3.8e-05,-0.013857,-0.011645,-0.011161
2004-11-20,0.001808,0.000698,-0.001939,-0.002967,-0.007022,0.004385,0.002519,0.001965
2004-11-21,0.001817,0.000691,-0.001945,-0.002976,-0.00707,0.004382,0.002529,0.001961
2004-11-22,0.001833,0.000697,-0.001946,-0.002985,-0.007122,0.004347,0.002506,0.001958
2004-11-23,0.001825,-0.000663,0.001965,0.004386,0.001057,0.004843,0.004003,-0.000255
2004-11-24,0.001817,-0.000425,-0.00485,0.002037,0.001056,0.007958,0.008574,0.004095
2004-11-25,0.001833,0.000159,0.007204,0.002048,0.002576,0.001319,0.000375,0.000381
2004-11-26,0.001842,-0.002191,-0.002482,-0.000367,-0.006109,0.001317,0.000375,0.000372
2004-11-27,0.00185,-0.001338,0.000576,-0.000217,0.004435,0.001743,-0.000734,-0.00115
2004-11-28,0.00185,-0.001339,0.000578,-0.000215,0.004415,0.00174,-0.000719,-0.001151
2004-11-29,0.001858,-0.001341,0.000575,-0.000217,0.004396,0.001737,-0.000735,-0.001153
2004-11-30,0.001858,-0.000808,-0.009811,-0.001868,-0.007163,-0.001088,-0.002754,-0.00403
2004-12-01,0.00185,-0.000542,0.00691,0.002537,-0.010551,0.015637,0.013197,0.014951
2004-12-02,0.00185,-0.000649,0.003273,0.003985,0.017509,-0.001818,-0.004042,-0.000873
2004-12-03,0.001842,0.007117,-0.000695,0.005382,0.009279,-0.000467,0.002737,0.000706
2004-12-04,0.00185,0.000718,-0.001763,-0.001029,-0.002797,-0.001651,-0.000961,-0.00026
2004-12-05,0.001867,0.000717,-0.001764,-0.001029,-0.002804,-0.001653,-0.000978,-0.000252
2004-12-06,0.001875,0.000717,-0.001769,-0.001031,-0.002813,-0.001656,-0.000963,-0.00026
2004-12-07,0.001875,0.000584,0.001249,0.003926,-0.009864,-0.021173,-0.01406,-0.011073
2004-12-08,0.001867,0.005834,-0.005245,-0.000584,0.00623,0.009033,0.005979,0.004877
2004-12-09,0.001867,-0.001819,-0.003295,-0.002484,-0.015057,-0.003105,0.004375,0.005436
2004-12-10,0.001875,0.00033,0.001194,0.0051,-0.00184,0.004848,0.001249,-0.001043
2004-12-11,0.001875,0.000244,0.00304,0.002691,0.001006,0.003053,0.002339,0.002997
2004-12-12,0.001867,0.000238,0.003029,0.002683,0.001004,0.003043,0.002334,0.002988
2004-12-13,0.001867,0.000244,0.003022,0.002676,0.001004,0.003034,0.002328,0.002979
2004-12-14,0.001842,0.001299,-0.002956,-0.001954,0.011709,0.008636,0.009337,0.003921
2004-12-15,0.001842,0.003268,0.001143,0.006282,0.003745,0.007878,0.006244,0.001945
2004-12-16,0.001833,-0.005647,0.00148,0.005287,-0.002929,-0.009836,-0.006129,-0.002082
2004-12-17,0.001833,-0.00105,-0.008109,-0.003858,0.014092,-0.000234,-0.000337,-0.007488
2004-12-18,0.001842,0.000377,0.002434,0.001108,0.000756,-0.002087,-0.001504,0.000126
2004-12-19,0.001842,0.000377,0.00243,0.001109,0.000754,-0.002107,-0.001506,0.000126
2004-12-20,0.00185,0.000377,0.002422,0.001106,0.000754,-0.002096,-0.001508,0.000126
2004-12-21,0.001833,0.001644,0.000402,0.003087,0.002026,0.012773,0.010451,0.00904
2004-12-22,0.001817,-0.001233,0.009381,0.004788,0.007507,0.003497,0.00328,0.003418
2004-12-23,0.001825,-0.000647,0.002156,0.004314,0.00696,0.001403,0.001156,0.000463
2004-12-24,0.001842,-0.000806,0.002172,-0.001034,0.006912,-0.00194,-0.001504,-0.001074
2004-12-25,0.00185,-0.000813,0.000905,0.0,-9.2e-05,-0.001929,-0.001506,-0.001075
2004-12-26,0.001867,-0.000807,0.000904,0.0,-9.2e-05,-0.001948,-0.001508,-0.001085
2004-12-27,0.001883,-0.000808,0.000903,0.0,-9.2e-05,-0.001952,-0.00151,-0.001078
2004-12-28,0.001875,9.3e-05,0.000902,0.0,0.005437,0.015877,0.012224,0.007154
2004-12-29,0.00185,-0.001424,0.000901,0.004425,-0.003726,-0.001879,0.000785,-7.4e-05
2004-12-30,0.00185,0.003364,6.2e-05,0.003891,0.009419,-0.000429,0.002308,8.2e-05
2004-12-31,0.00185,0.002863,-0.001203,0.001977,0.000505,-0.002282,-0.001791,-0.001343
2005-01-01,0.001875,8.6e-05,0.001697,0.0,0.000505,-0.005694,-0.005593,-0.002706
2005-01-02,0.001908,7.9e-05,0.001696,0.0,0.000503,-0.005727,-0.00564,-0.002714
2005-01-03,0.001933,8.6e-05,0.001691,0.0,0.000504,-0.00576,-0.005657,-0.002721
2005-01-04,0.001942,-0.003692,0.00169,0.006721,0.000504,-0.018581,-0.015563,-0.011671
2005-01-05,0.001942,0.000615,-0.008459,-0.009722,-0.006966,-0.017596,-0.010825,-0.003628
2005-01-06,0.001925,-0.000139,0.003808,0.000777,0.004786,0.00379,0.004629,0.003506
2005-01-07,0.001933,-0.000384,0.006177,0.006223,-0.005136,-0.010664,-0.005141,-0.001431
2005-01-08,0.001942,0.000232,-0.000921,-0.000323,0.002334,0.002462,0.001906,0.001138
2005-01-09,0.001958,0.000225,-0.00092,-0.000323,0.002329,0.002456,0.001903,0.001145
2005-01-10,0.001967,0.000231,-0.000923,-0.000323,0.002323,0.00245,0.001899,0.001136
2005-01-11,0.00195,0.001937,-0.004545,-0.000696,0.002318,-0.010053,-0.006015,-0.0061
2005-01-12,0.00195,0.000561,-0.007284,0.003413,-0.007504,0.002715,0.002411,0.003981
2005-01-13,0.001958,0.002856,0.003491,0.006339,-0.008309,-0.00499,-0.001871,-0.00863
2005-01-14,0.001975,-0.001664,0.004271,0.004199,0.007058,0.012047,0.008695,0.006005
2005-01-15,0.001983,0.000158,0.00179,0.001204,0.00142,0.002996,0.002296,0.002423
2005-01-16,0.001983,0.000151,0.001789,0.001203,0.001417,0.002971,0.00229,0.002409
2005-01-17,0.001992,0.000158,0.001784,0.001201,0.001416,0.002978,0.002285,0.002403
2005-01-18,0.001992,0.000876,-0.004704,-0.002582,-0.005558,0.002969,0.00228,0.002405
2005-01-19,0.001975,0.00046,-0.001161,0.004509,-0.001569,-0.011138,-0.009052,-0.00949
2005-01-20,0.001958,0.000579,-0.003632,0.000354,-0.010571,-0.009014,-0.004903,-0.007783
2005-01-21,0.001967,0.001505,0.000521,-0.000103,-0.004112,-0.002058,-0.005539,-0.006415
2005-01-22,0.001967,0.00065,0.000639,-0.000949,0.001516,-0.003567,-0.00202,-0.001173
2005-01-23,0.001975,0.000656,0.000637,-0.000949,0.001514,-0.003597,-0.002008,-0.001183
2005-01-24,0.001975,0.000649,0.000638,-0.000951,0.001512,-0.003593,-0.002028,-0.001176
2005-01-25,0.001992,-0.003196,0.006379,0.003966,-0.001114,0.003259,0.00208,0.004004
2005-01-26,0.002008,0.000512,0.000805,0.001658,0.008838,0.016603,0.010171,0.004844
2005-01-27,0.002033,-0.000506,0.0013,-0.00047,-0.003099,0.000535,0.003152,0.000409
2005-01-28,0.00205,0.003574,-0.004244,-9e-05,-0.001828,-0.006322,-0.004674,-0.002716
2005-01-29,0.002067,0.000275,0.001345,0.002812,0.001973,0.005987,0.004869,0.002817
2005-01-30,0.002075,0.000281,0.001343,0.002804,0.001969,0.005968,0.004861,0.002818
2005-01-31,0.002092,0.000275,0.001341,0.002796,0.001966,0.005916,0.004822,0.002801
2005-02-01,0.002092,-5.9e-05,0.011108,0.008268,-0.00028,0.006602,0.007508,0.006891
2005-02-02,0.002092,0.000327,0.002038,0.004494,0.001997,0.006113,0.005009,0.003178
2005-02-03,0.002067,-0.000713,-0.001607,0.001178,-0.00156,-0.004209,-0.002033,-0.002766
2005-02-04,0.002058,0.005654,0.006764,0.003981,-0.002542,0.012903,0.013711,0.011043
2005-02-05,0.002067,0.000716,0.002584,0.001164,0.004092,-0.000424,-0.00068,-0.000366
2005-02-06,0.002083,0.000722,0.002576,0.001164,0.004075,-0.000439,-0.000681,-0.000358
2005-02-07,0.002092,0.000715,0.002571,0.001161,0.004059,-0.000424,-0.000681,-0.000366
2005-02-08,0.002075,0.001019,0.003153,0.005132,-0.00082,0.003299,0.003104,0.000483
2005-02-09,0.002092,0.002575,-0.001021,-0.001494,-0.001486,-0.020369,-0.013194,-0.008575
2005-02-10,0.002092,-0.004936,0.001924,-0.00031,0.006991,0.001758,0.003473,0.004211
2005-02-11,0.002125,-0.001534,0.00884,0.00331,0.001702,0.012683,0.01026,0.006926
2005-02-12,0.002133,0.000658,-0.000159,2.7e-05,0.001699,0.000142,6e-05,0.000232
2005-02-13,0.00215,0.000651,-0.000159,2.6e-05,0.001696,0.000126,4.5e-05,0.000232
2005-02-14,0.002158,0.000657,-0.000159,2.7e-05,0.001693,0.000142,6e-05,0.000232
2005-02-15,0.002158,-0.001462,0.003392,-0.000917,0.001228,-0.000126,0.002127,0.0033
2005-02-16,0.002142,-0.002929,-0.001127,-0.008595,-0.003848,0.006158,0.004351,0.000182
2005-02-17,0.00215,-0.000966,0.000831,0.000148,-0.001634,-0.012069,-0.007465,-0.007923
2005-02-18,0.002175,-0.003875,-4e-05,-0.000771,0.006682,-0.0016,-0.001118,0.0007
2005-02-19,0.002183,0.000157,0.000237,-0.002789,-0.00026,-0.00484,-0.004052,-0.003629
2005-02-20,0.0022,0.000151,0.000237,-0.002796,-0.000261,-0.004864,-0.004084,-0.003633
2005-02-21,0.002208,0.000157,0.000237,-0.002805,-0.00026,-0.004888,-0.004085,-0.003655
2005-02-22,0.002225,-0.001344,-0.005513,-0.005424,-0.004576,-0.004912,-0.004102,-0.003668
2005-02-23,0.002225,0.001057,-0.008822,-0.002757,-0.008409,0.004224,0.005579,0.005607
2005-02-24,0.002242,-0.000453,-0.003288,0.001212,0.002693,0.011313,0.012442,0.007894
2005-02-25,0.002283,0.000702,0.006979,0.008435,0.011022,0.015887,0.011972,0.009307
2005-02-26,0.002292,-0.001351,-0.002551,0.000431,0.002355,-0.00182,-0.001731,-0.002138
2005-02-27,0.002292,-0.001346,-0.002555,0.00043,0.002349,-0.001807,-0.001719,-0.002143
2005-02-28,0.0023,-0.001354,-0.002564,0.00043,0.002344,-0.001826,-0.001737,-0.002147
2005-03-01,0.002292,5.3e-05,0.006441,0.003686,0.003401,0.00705,0.008443,0.005658
2005-03-02,0.002283,-0.000224,-0.00154,-0.00274,0.002817,-0.001879,-0.00055,-0.000273
2005-03-03,0.0023,-0.000211,0.004406,0.001515,0.003619,0.001506,-0.000625,0.000322
2005-03-04,0.0023,0.004254,0.004287,0.005844,0.001399,0.010434,0.010972,0.009624
2005-03-05,0.0023,0.000374,-0.000602,-0.000699,0.001469,-0.000558,0.001649,0.000867
2005-03-06,0.0023,0.00038,-0.000604,-0.000698,0.001466,-0.000574,0.001647,0.000875
2005-03-07,0.0023,0.000374,-0.000602,-0.0007,0.001465,-0.000559,0.001644,0.000866
2005-03-08,0.002292,-0.003668,-0.003242,-0.004303,-0.003224,-0.009132,-0.007884,-0.004799
2005-03-09,0.0023,-0.00689,-0.002954,-0.002002,0.006712,-0.010815,-0.010797,-0.010185
2005-03-10,0.002292,0.002807,-0.006805,-0.002985,-0.008505,-0.00656,-0.001583,0.001856
2005-03-11,0.0023,-0.003908,0.004031,0.004875,0.004971,-0.00016,-0.000254,-0.007583
2005-03-12,0.002308,0.000371,-0.000476,-0.000422,-0.002059,0.001835,0.002498,0.001875
2005-03-13,0.002325,0.000378,-0.000474,-0.000421,-0.002062,0.001847,0.002492,0.001871
2005-03-14,0.002333,0.000371,-0.000476,-0.000423,-0.002067,0.001828,0.002486,0.001868
2005-03-15,0.002342,-0.001794,0.005065,0.000807,-0.002461,-0.005521,-0.004529,-0.007524
2005-03-16,0.002333,-0.000431,-0.012519,-0.008108,0.004407,-0.006222,-0.008696,-0.008082
2005-03-17,0.002325,0.001805,-0.003139,-0.001346,-0.008227,0.004078,0.002061,0.001801
2005-03-18,0.002342,-0.002166,0.000244,0.003917,0.008858,-0.004621,-0.003934,-0.000471
2005-03-19,0.00235,-0.000485,0.000691,0.000259,-0.000796,-0.00053,-0.000603,-0.001648
2005-03-20,0.002367,-0.000485,0.00069,0.000257,-0.000797,-0.000546,-0.000603,-0.001642
2005-03-21,0.002375,-0.000485,0.00069,0.000259,-0.000798,-0.000531,-0.000604,-0.001653
2005-03-22,0.002408,-0.004965,0.00077,-0.003943,-0.000798,-0.00481,-0.004878,-0.010196
2005-03-23,0.002358,-0.000601,-0.005448,-0.015636,-0.008685,-0.01054,-0.007269,0.0007
2005-03-24,0.002367,0.001029,0.002464,0.00798,0.000584,0.005245,0.001651,-0.000947
2005-03-25,0.002367,-0.000394,-0.000142,0.0,0.001288,-6.5e-05,0.000153,0.000615
2005-03-26,0.002367,-0.000394,-0.000142,0.0,0.000884,-4.9e-05,0.000168,0.000606
2005-03-27,0.002367,-0.000394,-0.000142,0.0,0.000883,-6.5e-05,0.000153,0.000614
2005-03-28,0.002367,-0.000394,-0.000142,0.0,0.000883,-6.5e-05,0.000168,0.000605
2005-03-29,0.002367,0.00107,-0.000142,-0.003323,-0.016323,-0.017054,-0.011241,-0.007596
2005-03-30,0.002358,0.001196,-0.00372,-0.005142,-0.002926,0.016986,0.012371,0.013773
2005-03-31,0.002325,0.002676,-0.001286,0.006621,0.008912,0.000276,0.003901,-0.000694
2005-04-01,0.002333,0.00213,0.004005,0.007019,0.004686,-0.005723,-0.003339,-0.006497
2005-04-02,0.002333,-0.000279,-0.001174,-0.002069,-0.001595,0.00121,0.000457,0.000912
2005-04-03,0.002333,-0.000279,-0.001174,-0.002075,-0.001597,0.001192,0.000441,0.000903
2005-04-04,0.002333,-0.000279,-0.001177,-0.002078,-0.0016,0.001207,0.000456,0.000911
2005-04-05,0.002325,-0.000479,0.009435,0.003824,0.009151,0.001206,0.001049,0.004481
2005-04-06,0.0023,0.002194,0.00091,0.007573,0.004489,0.002783,0.001808,0.002269
2005-04-07,0.002308,-0.001805,0.005983,0.003045,-0.001367,0.005761,0.004519,0.005971
2005-04-08,0.002325,-0.000764,0.001346,0.003542,0.005398,-0.014538,-0.010341,-0.008345
2005-04-09,0.002317,0.000379,-0.000696,-0.001064,-0.003624,-0.001948,-0.001175,0.0
2005-04-10,0.002308,0.000379,-0.000695,-0.001064,-0.003637,-0.001969,-0.001176,8e-06
2005-04-11,0.0023,0.000379,-0.000697,-0.001066,-0.003651,-0.001956,-0.001177,0.0
2005-04-12,0.0023,0.004671,-0.005449,-0.002062,-0.006414,0.009651,0.005006,0.005545
2005-04-13,0.002308,-0.001085,0.002952,0.002363,-0.002809,-0.017112,-0.013465,-0.011762
2005-04-14,0.002317,-0.000642,-0.003104,-0.011144,-0.006389,-0.017592,-0.014328,-0.010002
