Date,NIKKEI225
1980-02-19,6763.09
1980-02-20,6806.01
1980-02-21,6776.51
1980-02-22,6783.22
1980-02-23,6772.576666666667
1980-02-24,6761.933333333333
1980-02-25,6751.29
1980-02-26,6739.43
1980-02-27,6777.34
1980-02-28,6743.99
1980-02-29,6764.89
1980-03-01,6774.446666666667
1980-03-02,6784.003333333334
1980-03-03,6793.56
1980-03-04,6778.27
1980-03-05,6794.04
1980-03-06,6736.09
1980-03-07,6625.18
1980-03-08,6585.84
1980-03-09,6546.5
1980-03-10,6507.16
1980-03-11,6535.67
1980-03-12,6609.46
1980-03-13,6604.39
1980-03-14,6593.4
1980-03-15,6583.153333333333
1980-03-16,6572.906666666667
1980-03-17,6562.66
1980-03-18,6578.21
1980-03-19,6584.76
1980-03-20,6578.265
1980-03-21,6571.77
1980-03-22,6570.263333333333
1980-03-23,6568.756666666667
1980-03-24,6567.25
1980-03-25,6531.26
1980-03-26,6535.88
1980-03-27,6481.02
1980-03-28,6475.93
1980-03-29,6502.683333333333
1980-03-30,6529.4366666666665
1980-03-31,6556.19
1980-04-01,6502.8
1980-04-02,6562.99
1980-04-03,6614.2
1980-04-04,6688.64
1980-04-05,6704.780000000001
1980-04-06,6720.92
1980-04-07,6737.06
1980-04-08,6682.54
1980-04-09,6708.24
1980-04-10,6730.51
1980-04-11,6751.96
1980-04-12,6770.696666666667
1980-04-13,6789.433333333333
1980-04-14,6808.17
1980-04-15,6805.78
1980-04-16,6770.37
1980-04-17,6798.78
1980-04-18,6811.39
1980-04-19,6811.150000000001
1980-04-20,6810.91
1980-04-21,6810.67
1980-04-22,6799.01
1980-04-23,6843.85
1980-04-24,6830.31
1980-04-25,6904.81
1980-04-26,6895.093333333333
1980-04-27,6885.376666666667
1980-04-28,6875.66
1980-04-29,6870.610000000001
1980-04-30,6865.56
1980-05-01,6865.08
1980-05-02,6882.65
1980-05-03,6876.0075
1980-05-04,6869.365
1980-05-05,6862.7225
1980-05-06,6856.08
1980-05-07,6834.84
1980-05-08,6757.7
1980-05-09,6808.38
1980-05-10,6790.566666666667
1980-05-11,6772.753333333333
1980-05-12,6754.94
1980-05-13,6766.94
1980-05-14,6747.74
1980-05-15,6746.51
1980-05-16,6733.0
1980-05-17,6700.11
1980-05-18,6667.22
1980-05-19,6634.33
1980-05-20,6707.3
1980-05-21,6822.18
1980-05-22,6836.89
1980-05-23,6839.89
1980-05-24,6837.233333333334
1980-05-25,6834.576666666667
1980-05-26,6831.92
1980-05-27,6826.5
1980-05-28,6849.05
1980-05-29,6841.4
1980-05-30,6855.7
1980-05-31,6858.033333333333
1980-06-01,6860.366666666667
1980-06-02,6862.7
1980-06-03,6826.18
1980-06-04,6795.63
1980-06-05,6821.24
1980-06-06,6814.5
1980-06-07,6817.346666666666
1980-06-08,6820.193333333334
1980-06-09,6823.04
1980-06-10,6783.24
1980-06-11,6826.01
1980-06-12,6814.72
1980-06-13,6821.81
1980-06-14,6832.076666666667
1980-06-15,6842.343333333333
1980-06-16,6852.61
1980-06-17,6798.5
1980-06-18,6824.95
1980-06-19,6791.88
1980-06-20,6813.85
1980-06-21,6829.530000000001
1980-06-22,6845.21
1980-06-23,6860.89
1980-06-24,6806.37
1980-06-25,6761.25
1980-06-26,6800.53
1980-06-27,6825.03
1980-06-28,6840.253333333333
1980-06-29,6855.4766666666665
1980-06-30,6870.7
1980-07-01,6824.35
1980-07-02,6819.45
1980-07-03,6863.84
1980-07-04,6846.09
1980-07-05,6800.223333333333
1980-07-06,6754.356666666667
1980-07-07,6708.49
1980-07-08,6755.54
1980-07-09,6789.71
1980-07-10,6794.24
1980-07-11,6787.96
1980-07-12,6785.093333333333
1980-07-13,6782.2266666666665
1980-07-14,6779.36
1980-07-15,6793.37
1980-07-16,6816.15
1980-07-17,6810.41
1980-07-18,6819.78
1980-07-19,6827.349999999999
1980-07-20,6834.92
1980-07-21,6842.49
1980-07-22,6836.1
1980-07-23,6837.47
1980-07-24,6795.98
1980-07-25,6810.49
1980-07-26,6812.5633333333335
1980-07-27,6814.636666666666
1980-07-28,6816.71
1980-07-29,6811.38
1980-07-30,6821.1
1980-07-31,6819.63
1980-08-01,6788.3
1980-08-02,6776.666666666667
1980-08-03,6765.033333333333
1980-08-04,6753.4
1980-08-05,6760.85
1980-08-06,6739.97
1980-08-07,6739.89
1980-08-08,6771.52
1980-08-09,6773.860000000001
1980-08-10,6776.2
1980-08-11,6778.54
1980-08-12,6801.68
1980-08-13,6834.32
1980-08-14,6824.0
1980-08-15,6836.82
1980-08-16,6836.473333333333
1980-08-17,6836.126666666666
1980-08-18,6835.78
1980-08-19,6864.55
1980-08-20,6878.76
1980-08-21,6853.69
1980-08-22,6886.16
1980-08-23,6898.4366666666665
1980-08-24,6910.713333333333
1980-08-25,6922.99
1980-08-26,6906.05
1980-08-27,6930.66
1980-08-28,6879.83
1980-08-29,6914.08
1980-08-30,6905.9
1980-08-31,6897.72
1980-09-01,6889.54
1980-09-02,6915.4
1980-09-03,6927.27
1980-09-04,6917.56
1980-09-05,6943.69
1980-09-06,6941.933333333333
1980-09-07,6940.176666666666
1980-09-08,6938.42
1980-09-09,6937.98
1980-09-10,6956.21
1980-09-11,6978.89
1980-09-12,7000.04
1980-09-13,7005.07
1980-09-14,7010.1
1980-09-15,7015.13
1980-09-16,7020.16
1980-09-17,7031.51
1980-09-18,7035.84
1980-09-19,7041.66
1980-09-20,7043.276666666667
1980-09-21,7044.893333333333
1980-09-22,7046.51
1980-09-23,7009.5650000000005
1980-09-24,6972.62
1980-09-25,6989.84
1980-09-26,6998.52
1980-09-27,7019.263333333333
1980-09-28,7040.006666666667
1980-09-29,7060.75
1980-09-30,7076.46
1980-10-01,7123.08
1980-10-02,7119.4
1980-10-03,7142.24
1980-10-04,7146.82
1980-10-05,7151.4
1980-10-06,7155.98
1980-10-07,7149.91
1980-10-08,7115.33
1980-10-09,7130.3
1980-10-10,7137.79
1980-10-11,7145.280000000001
1980-10-12,7152.77
1980-10-13,7160.26
1980-10-14,7157.8
1980-10-15,7174.27
1980-10-16,7151.78
1980-10-17,7169.26
1980-10-18,7171.283333333334
1980-10-19,7173.306666666666
1980-10-20,7175.33
1980-10-21,7165.36
1980-10-22,7143.86
1980-10-23,7130.89
1980-10-24,7117.07
1980-10-25,7107.776666666667
1980-10-26,7098.483333333333
1980-10-27,7089.19
1980-10-28,7088.44
1980-10-29,7113.53
1980-10-30,7124.78
1980-10-31,7150.75
1980-11-01,7150.405
1980-11-02,7150.0599999999995
1980-11-03,7149.715
1980-11-04,7149.37
1980-11-05,7176.39
1980-11-06,7188.28
1980-11-07,7150.33
1980-11-08,7155.81
1980-11-09,7161.29
1980-11-10,7166.77
1980-11-11,7134.5
1980-11-12,7149.85
1980-11-13,7154.41
1980-11-14,7159.56
1980-11-15,7148.426666666667
1980-11-16,7137.293333333333
1980-11-17,7126.16
1980-11-18,7102.48
1980-11-19,7135.94
1980-11-20,7126.73
1980-11-21,7117.9
1980-11-22,7124.782499999999
1980-11-23,7131.665
1980-11-24,7138.547500000001
1980-11-25,7145.43
1980-11-26,7186.3
1980-11-27,7172.17
1980-11-28,7123.62
1980-11-29,7135.843333333333
1980-11-30,7148.066666666667
1980-12-01,7160.29
1980-12-02,7143.06
1980-12-03,7141.2
1980-12-04,7149.47
1980-12-05,7136.6
1980-12-06,7132.776666666667
1980-12-07,7128.953333333334
1980-12-08,7125.13
1980-12-09,7115.1
1980-12-10,7098.85
1980-12-11,7042.41
1980-12-12,7033.7
1980-12-13,7036.69
1980-12-14,7039.68
1980-12-15,7042.67
1980-12-16,7036.76
1980-12-17,7038.1
1980-12-18,7063.54
1980-12-19,7060.52
1980-12-20,7057.276666666667
1980-12-21,7054.033333333334
1980-12-22,7050.79
1980-12-23,7023.57
1980-12-24,7042.0
1980-12-25,7031.87
1980-12-26,7063.13
1980-12-27,7071.912
1980-12-28,7080.694
1980-12-29,7089.476
1980-12-30,7098.258
1980-12-31,7107.04
1981-01-01,7115.822
1981-01-02,7124.604
1981-01-03,7133.3859999999995
1981-01-04,7142.168
1981-01-05,7150.95
1981-01-06,7137.59
1981-01-07,7200.77
1981-01-08,7222.14
1981-01-09,7248.13
1981-01-10,7249.38
1981-01-11,7250.63
1981-01-12,7251.88
1981-01-13,7246.8
1981-01-14,7244.78
1981-01-15,7244.78
1981-01-16,7255.85
1981-01-17,7269.26
1981-01-18,7282.67
1981-01-19,7296.08
1981-01-20,7289.98
1981-01-21,7315.33
1981-01-22,7293.28
1981-01-23,7267.52
1981-01-24,7261.486666666667
1981-01-25,7255.453333333334
1981-01-26,7249.42
1981-01-27,7285.03
1981-01-28,7279.41
1981-01-29,7215.12
1981-01-30,7254.01
1981-01-31,7276.693333333334
1981-02-01,7299.376666666667
1981-02-02,7322.06
1981-02-03,7291.31
1981-02-04,7288.41
1981-02-05,7278.44
1981-02-06,7264.11
1981-02-07,7256.04
1981-02-08,7247.969999999999
1981-02-09,7239.9
1981-02-10,7261.53
1981-02-11,7261.53
1981-02-12,7261.49
1981-02-13,7207.22
1981-02-14,7193.320000000001
1981-02-15,7179.42
1981-02-16,7165.52
1981-02-17,7135.91
1981-02-18,7157.0
1981-02-19,7121.65
1981-02-20,7100.81
1981-02-21,7098.900000000001
1981-02-22,7096.99
1981-02-23,7095.08
1981-02-24,7111.23
1981-02-25,7121.66
1981-02-26,7120.24
1981-02-27,7146.53
1981-02-28,7149.546666666666
1981-03-01,7152.5633333333335
1981-03-02,7155.58
1981-03-03,7137.12
1981-03-04,7134.39
1981-03-05,7094.03
1981-03-06,7081.19
1981-03-07,7077.036666666666
1981-03-08,7072.883333333333
1981-03-09,7068.73
1981-03-10,7059.41
1981-03-11,7044.87
1981-03-12,6986.39
1981-03-13,6956.52
1981-03-14,7012.456666666667
1981-03-15,7068.393333333333
1981-03-16,7124.33
1981-03-17,7120.39
1981-03-18,7176.67
1981-03-19,7196.8
1981-03-20,7220.94
1981-03-21,7245.15
1981-03-22,7269.36
1981-03-23,7293.57
1981-03-24,7318.19
1981-03-25,7325.96
1981-03-26,7307.27
1981-03-27,7303.04
1981-03-28,7303.59
1981-03-29,7304.139999999999
1981-03-30,7304.69
1981-03-31,7334.31
1981-04-01,7389.99
1981-04-02,7416.97
1981-04-03,7421.19
1981-04-04,7430.04
1981-04-05,7438.889999999999
1981-04-06,7447.74
1981-04-07,7458.36
1981-04-08,7508.52
1981-04-09,7491.82
1981-04-10,7517.31
1981-04-11,7523.860000000001
1981-04-12,7530.41
1981-04-13,7536.96
1981-04-14,7514.88
1981-04-15,7461.2
1981-04-16,7418.7
1981-04-17,7438.8
1981-04-18,7454.1033333333335
1981-04-19,7469.406666666667
1981-04-20,7484.71
1981-04-21,7497.36
1981-04-22,7533.22
1981-04-23,7523.72
1981-04-24,7534.41
1981-04-25,7552.283333333333
1981-04-26,7570.156666666667
1981-04-27,7588.03
1981-04-28,7623.81
1981-04-29,7623.81
1981-04-30,7674.19
1981-05-01,7575.6
1981-05-02,7575.6
1981-05-03,7575.6
1981-05-04,7575.6
1981-05-05,7575.6
1981-05-06,7465.3
1981-05-07,7440.52
1981-05-08,7495.25
1981-05-09,7513.8966666666665
1981-05-10,7532.543333333333
1981-05-11,7551.19
1981-05-12,7480.24
1981-05-13,7390.64
1981-05-14,7467.45
1981-05-15,7486.88
1981-05-16,7475.216666666667
1981-05-17,7463.553333333333
1981-05-18,7451.89
1981-05-19,7264.01
1981-05-20,7371.27
1981-05-21,7487.46
1981-05-22,7541.02
1981-05-23,7547.6033333333335
1981-05-24,7554.186666666667
1981-05-25,7560.77
1981-05-26,7576.18
1981-05-27,7529.2
1981-05-28,7502.03
1981-05-29,7539.69
1981-05-30,7556.443333333333
1981-05-31,7573.196666666667
1981-06-01,7589.95
1981-06-02,7504.49
1981-06-03,7480.58
1981-06-04,7413.24
1981-06-05,7430.37
1981-06-06,7398.57
1981-06-07,7366.77
1981-06-08,7334.97
1981-06-09,7375.27
1981-06-10,7484.52
1981-06-11,7569.3
1981-06-12,7634.98
1981-06-13,7660.563333333333
1981-06-14,7686.1466666666665
1981-06-15,7711.73
1981-06-16,7696.52
1981-06-17,7705.3
1981-06-18,7712.01
1981-06-19,7714.57
1981-06-20,7699.333333333333
1981-06-21,7684.096666666666
1981-06-22,7668.86
1981-06-23,7705.41
1981-06-24,7706.61
1981-06-25,7692.84
1981-06-26,7726.0
1981-06-27,7767.91
1981-06-28,7809.82
1981-06-29,7851.73
1981-06-30,7867.42
1981-07-01,7894.93
1981-07-02,7904.5
1981-07-03,7925.34
1981-07-04,7926.013333333333
1981-07-05,7926.6866666666665
1981-07-06,7927.36
1981-07-07,7826.47
1981-07-08,7916.38
1981-07-09,7895.16
1981-07-10,7912.98
1981-07-11,7916.606666666667
1981-07-12,7920.233333333333
1981-07-13,7923.86
1981-07-14,7878.96
1981-07-15,7853.95
1981-07-16,7887.37
1981-07-17,7876.89
1981-07-18,7864.6466666666665
1981-07-19,7852.403333333334
1981-07-20,7840.16
1981-07-21,7756.76
1981-07-22,7760.84
1981-07-23,7717.07
1981-07-24,7743.08
1981-07-25,7767.64
1981-07-26,7792.2
1981-07-27,7816.76
1981-07-28,7784.84
1981-07-29,7823.56
1981-07-30,7831.35
1981-07-31,7828.26
1981-08-01,7824.163333333334
1981-08-02,7820.066666666667
1981-08-03,7815.97
1981-08-04,7820.06
1981-08-05,7888.53
1981-08-06,7906.1
1981-08-07,7968.9
1981-08-08,7972.09
1981-08-09,7975.28
1981-08-10,7978.47
1981-08-11,7985.64
1981-08-12,7938.89
1981-08-13,7953.57
1981-08-14,7976.4
1981-08-15,7990.6466666666665
1981-08-16,8004.893333333333
1981-08-17,8019.14
1981-08-18,7949.38
1981-08-19,7961.52
1981-08-20,7972.96
1981-08-21,7995.23
1981-08-22,7969.33
1981-08-23,7943.429999999999
1981-08-24,7917.53
1981-08-25,7817.22
1981-08-26,7852.29
1981-08-27,7796.39
1981-08-28,7726.59
1981-08-29,7756.32
1981-08-30,7786.05
1981-08-31,7815.78
1981-09-01,7735.71
1981-09-02,7678.17
1981-09-03,7678.46
1981-09-04,7662.5
1981-09-05,7643.056666666666
1981-09-06,7623.613333333334
1981-09-07,7604.17
1981-09-08,7594.81
1981-09-09,7629.17
1981-09-10,7583.27
1981-09-11,7543.4
1981-09-12,7543.206666666666
1981-09-13,7543.013333333333
1981-09-14,7542.82
1981-09-15,7542.82
1981-09-16,7506.33
1981-09-17,7539.27
1981-09-18,7548.5
1981-09-19,7539.866666666667
1981-09-20,7531.233333333334
1981-09-21,7522.6
1981-09-22,7492.96
1981-09-23,7492.96
1981-09-24,7364.03
1981-09-25,7363.06
1981-09-26,7254.413333333334
1981-09-27,7145.766666666666
1981-09-28,7037.12
1981-09-29,7357.68
1981-09-30,7455.5
1981-10-01,7365.91
1981-10-02,7377.13
1981-10-03,7418.003333333333
1981-10-04,7458.876666666667
1981-10-05,7499.75
1981-10-06,7506.01
1981-10-07,7545.88
1981-10-08,7522.51
1981-10-09,7516.2
1981-10-10,7540.066666666667
1981-10-11,7563.933333333333
1981-10-12,7587.8
1981-10-13,7583.17
1981-10-14,7494.13
1981-10-15,7352.49
1981-10-16,7231.42
1981-10-17,7179.83
1981-10-18,7128.24
1981-10-19,7076.65
1981-10-20,7109.92
1981-10-21,7253.99
1981-10-22,7216.29
1981-10-23,7262.19
1981-10-24,7262.0599999999995
1981-10-25,7261.93
1981-10-26,7261.8
1981-10-27,7280.58
1981-10-28,7321.98
1981-10-29,7428.25
1981-10-30,7449.46
1981-10-31,7479.516666666666
1981-11-01,7509.573333333334
1981-11-02,7539.63
1981-11-03,7939.63
1981-11-04,7572.15
1981-11-05,7546.5
1981-11-06,7536.53
1981-11-07,7529.803333333333
1981-11-08,7523.076666666667
1981-11-09,7516.35
1981-11-10,7528.21
1981-11-11,7528.21
1981-11-12,7505.02
1981-11-13,7569.51
1981-11-14,7604.6466666666665
1981-11-15,7639.783333333334
1981-11-16,7674.92
1981-11-17,7648.6
1981-11-18,7667.31
1981-11-19,7655.26
1981-11-20,7647.43
1981-11-21,7647.286666666667
1981-11-22,7647.143333333333
1981-11-23,7647.0
1981-11-24,7602.7
1981-11-25,7650.79
1981-11-26,7664.69
1981-11-27,7555.23
1981-11-28,7553.263333333333
1981-11-29,7551.296666666666
1981-11-30,7549.33
1981-12-01,7521.73
1981-12-02,7566.17
1981-12-03,7624.98
1981-12-04,7716.13
1981-12-05,7740.473333333333
1981-12-06,7764.816666666667
1981-12-07,7789.16
1981-12-08,7752.43
1981-12-09,7743.12
1981-12-10,7746.91
1981-12-11,7730.88
1981-12-12,7705.31
1981-12-13,7679.74
1981-12-14,7654.17
1981-12-15,7680.89
1981-12-16,7674.65
1981-12-17,7682.53
1981-12-18,7669.93
1981-12-19,7669.616666666667
1981-12-20,7669.303333333333
1981-12-21,7668.99
1981-12-22,7644.57
1981-12-23,7681.99
1981-12-24,7662.48
1981-12-25,7662.48
1981-12-26,7668.933333333333
1981-12-27,7675.386666666666
1981-12-28,7681.84
1981-12-29,7681.84
1981-12-30,7681.84
1981-12-31,7681.84
1982-01-01,7681.84
1982-01-02,7694.173333333333
1982-01-03,7706.506666666667
1982-01-04,7718.84
1982-01-05,7719.34
1982-01-06,7697.6
1982-01-07,7691.22
1982-01-08,7662.22
1982-01-09,7666.566666666667
1982-01-10,7670.913333333334
1982-01-11,7675.26
1982-01-12,7631.77
1982-01-13,7635.66
1982-01-14,7667.02
1982-01-15,7667.02
1982-01-16,7664.46
1982-01-17,7661.900000000001
1982-01-18,7659.34
1982-01-19,7677.07
1982-01-20,7717.23
1982-01-21,7737.51
1982-01-22,7823.36
1982-01-23,7850.993333333333
1982-01-24,7878.626666666667
1982-01-25,7906.26
1982-01-26,7863.4
1982-01-27,7926.55
1982-01-28,7903.85
1982-01-29,7918.82
1982-01-30,7915.8099999999995
1982-01-31,7912.8
1982-02-01,7909.79
1982-02-02,7828.0
1982-02-03,7860.94
1982-02-04,7834.7
1982-02-05,7801.88
1982-02-06,7796.216666666667
1982-02-07,7790.553333333333
1982-02-08,7784.89
1982-02-09,7794.19
1982-02-10,7761.11
1982-02-11,7761.11
1982-02-12,7690.29
1982-02-13,7691.586666666667
1982-02-14,7692.883333333333
1982-02-15,7694.18
1982-02-16,7693.92
1982-02-17,7644.39
1982-02-18,7683.76
1982-02-19,7713.31
1982-02-20,7728.326666666667
1982-02-21,7743.343333333333
1982-02-22,7758.36
1982-02-23,7714.56
1982-02-24,7664.02
1982-02-25,7580.45
1982-02-26,7548.51
1982-02-27,7474.82
1982-02-28,7401.13
1982-03-01,7327.44
1982-03-02,7309.41
1982-03-03,7474.42
1982-03-04,7354.82
1982-03-05,7285.54
1982-03-06,7273.183333333333
1982-03-07,7260.826666666667
1982-03-08,7248.47
1982-03-09,7195.8
1982-03-10,7292.91
1982-03-11,7257.34
1982-03-12,7102.61
1982-03-13,7094.633333333333
1982-03-14,7086.656666666667
1982-03-15,7078.68
1982-03-16,6916.99
1982-03-17,6889.53
1982-03-18,7052.8
1982-03-19,7065.38
1982-03-20,7065.38
1982-03-21,7065.38
1982-03-22,7065.38
1982-03-23,7097.8
1982-03-24,7194.31
1982-03-25,7175.16
1982-03-26,7203.82
1982-03-27,7202.266666666666
1982-03-28,7200.713333333333
1982-03-29,7199.16
1982-03-30,7193.83
1982-03-31,7260.48
1982-04-01,7293.67
1982-04-02,7332.96
1982-04-03,7336.756666666667
1982-04-04,7340.553333333333
1982-04-05,7344.35
1982-04-06,7293.59
1982-04-07,7230.53
1982-04-08,7204.65
1982-04-09,7209.21
1982-04-10,7233.08
1982-04-11,7256.95
1982-04-12,7280.82
1982-04-13,7252.93
1982-04-14,7181.53
1982-04-15,7120.86
1982-04-16,7129.69
1982-04-17,7131.53
1982-04-18,7133.37
1982-04-19,7135.21
1982-04-20,7258.15
1982-04-21,7260.58
1982-04-22,7295.87
1982-04-23,7333.94
1982-04-24,7357.363333333333
1982-04-25,7380.786666666667
1982-04-26,7404.21
1982-04-27,7417.16
1982-04-28,7405.28
1982-04-29,7405.28
1982-04-30,7390.8
1982-05-01,7390.8
1982-05-02,7390.8
1982-05-03,7390.8
1982-05-04,7457.11
1982-05-05,7457.11
1982-05-06,7517.78
1982-05-07,7518.78
1982-05-08,7534.05
1982-05-09,7549.32
1982-05-10,7564.59
1982-05-11,7538.12
1982-05-12,7539.78
1982-05-13,7603.21
1982-05-14,7575.81
1982-05-15,7590.336666666667
1982-05-16,7604.863333333334
1982-05-17,7619.39
1982-05-18,7567.06
1982-05-19,7572.15
1982-05-20,7531.54
1982-05-21,7497.05
1982-05-22,7487.46
1982-05-23,7477.87
1982-05-24,7468.28
1982-05-25,7428.4
1982-05-26,7449.92
1982-05-27,7404.36
1982-05-28,7325.09
1982-05-29,7325.276666666667
1982-05-30,7325.463333333333
1982-05-31,7325.65
1982-06-01,7368.66
1982-06-02,7344.9
1982-06-03,7301.94
1982-06-04,7300.54
1982-06-05,7281.156666666667
1982-06-06,7261.7733333333335
1982-06-07,7242.39
1982-06-08,7240.03
1982-06-09,7233.03
1982-06-10,7152.28
1982-06-11,7195.46
1982-06-12,7211.166666666667
1982-06-13,7226.873333333333
1982-06-14,7242.58
1982-06-15,7191.02
1982-06-16,7142.39
1982-06-17,7130.25
1982-06-18,7127.7
1982-06-19,7115.503333333333
1982-06-20,7103.306666666666
1982-06-21,7091.11
1982-06-22,7127.96
1982-06-23,7154.63
1982-06-24,7152.58
1982-06-25,7202.45
1982-06-26,7203.03
1982-06-27,7203.61
1982-06-28,7204.19
1982-06-29,7180.7
1982-06-30,7213.87
1982-07-01,7179.38
1982-07-02,7084.87
1982-07-03,7083.613333333334
1982-07-04,7082.356666666667
1982-07-05,7081.1
1982-07-06,7019.56
1982-07-07,7035.11
1982-07-08,6961.91
1982-07-09,6991.56
1982-07-10,7043.27
1982-07-11,7094.98
1982-07-12,7146.69
1982-07-13,7189.01
1982-07-14,7155.0
1982-07-15,7197.77
1982-07-16,7175.89
1982-07-17,7196.526666666667
1982-07-18,7217.163333333334
1982-07-19,7237.8
1982-07-20,7212.5
1982-07-21,7210.56
1982-07-22,7227.37
1982-07-23,7220.51
1982-07-24,7214.986666666667
1982-07-25,7209.463333333333
1982-07-26,7203.94
1982-07-27,7198.04
1982-07-28,7192.59
1982-07-29,7145.87
1982-07-30,7122.08
1982-07-31,7150.816666666667
1982-08-01,7179.553333333333
1982-08-02,7208.29
1982-08-03,7213.41
1982-08-04,7166.28
1982-08-05,7092.67
1982-08-06,7068.28
1982-08-07,7037.576666666667
1982-08-08,7006.873333333333
1982-08-09,6976.17
1982-08-10,6928.3
1982-08-11,6885.21
1982-08-12,6880.23
1982-08-13,6927.69
1982-08-14,6931.6033333333335
1982-08-15,6935.516666666666
1982-08-16,6939.43
1982-08-17,6864.56
1982-08-18,6990.81
1982-08-19,6967.78
1982-08-20,6968.46
1982-08-21,6996.803333333333
1982-08-22,7025.1466666666665
1982-08-23,7053.49
1982-08-24,7088.99
1982-08-25,7126.6
1982-08-26,7153.38
1982-08-27,7185.1
1982-08-28,7163.016666666667
1982-08-29,7140.933333333333
1982-08-30,7118.85
1982-08-31,7123.38
1982-09-01,7152.55
1982-09-02,7125.91
1982-09-03,7175.59
1982-09-04,7190.17
1982-09-05,7204.75
1982-09-06,7219.33
1982-09-07,7209.45
1982-09-08,7189.42
1982-09-09,7124.01
1982-09-10,7105.03
1982-09-11,7094.663333333333
1982-09-12,7084.296666666667
1982-09-13,7073.93
1982-09-14,7096.3
1982-09-15,7096.3
1982-09-16,7087.9
1982-09-17,7062.51
1982-09-18,7055.883333333333
1982-09-19,7049.256666666667
1982-09-20,7042.63
1982-09-21,7040.28
1982-09-22,7071.1
1982-09-23,7071.1
1982-09-24,7066.04
1982-09-25,7035.86
1982-09-26,7005.68
1982-09-27,6975.5
1982-09-28,6940.51
1982-09-29,6979.09
1982-09-30,6910.73
1982-10-01,6849.78
1982-10-02,6880.593333333333
1982-10-03,6911.406666666667
1982-10-04,6942.22
1982-10-05,6932.12
1982-10-06,6974.35
1982-10-07,7114.64
1982-10-08,7361.57
1982-10-09,7361.57
1982-10-10,7361.57
1982-10-11,7361.57
1982-10-12,7413.25
1982-10-13,7411.58
1982-10-14,7414.8
1982-10-15,7373.5
1982-10-16,7372.4
1982-10-17,7371.3
1982-10-18,7370.2
1982-10-19,7371.65
1982-10-20,7378.04
1982-10-21,7319.95
1982-10-22,7324.04
1982-10-23,7317.666666666667
1982-10-24,7311.293333333333
1982-10-25,7304.92
1982-10-26,7199.61
1982-10-27,7269.96
1982-10-28,7291.47
1982-10-29,7259.15
1982-10-30,7284.3133333333335
1982-10-31,7309.4766666666665
1982-11-01,7334.64
1982-11-02,7395.62
1982-11-03,7395.62
1982-11-04,7515.9
1982-11-05,7528.96
1982-11-06,7536.526666666667
1982-11-07,7544.093333333333
1982-11-08,7551.66
1982-11-09,7576.4
1982-11-10,7688.18
1982-11-11,7708.32
1982-11-12,7689.41
1982-11-13,7713.683333333333
1982-11-14,7737.956666666666
1982-11-15,7762.23
1982-11-16,7698.3
1982-11-17,7740.1
1982-11-18,7785.43
1982-11-19,7854.92
1982-11-20,7870.466666666667
1982-11-21,7886.013333333333
1982-11-22,7901.56
1982-11-23,7901.56
1982-11-24,7846.77
1982-11-25,7837.26
1982-11-26,7890.38
1982-11-27,7905.65
1982-11-28,7920.92
1982-11-29,7936.19
1982-11-30,7895.62
1982-12-01,7966.77
1982-12-02,8001.07
1982-12-03,7991.65
1982-12-04,8001.276666666667
1982-12-05,8010.903333333333
1982-12-06,8020.53
1982-12-07,8026.99
1982-12-08,8004.11
1982-12-09,7945.25
1982-12-10,7870.85
1982-12-11,7875.756666666667
1982-12-12,7880.663333333333
1982-12-13,7885.57
1982-12-14,7913.62
1982-12-15,7882.95
1982-12-16,7828.92
1982-12-17,7865.8
1982-12-18,7863.213333333333
1982-12-19,7860.626666666667
1982-12-20,7858.04
1982-12-21,7810.15
1982-12-22,7772.32
1982-12-23,7830.88
1982-12-24,7904.98
1982-12-25,7941.676666666666
1982-12-26,7978.373333333333
1982-12-27,8015.07
1982-12-28,8016.67
1982-12-29,8016.67
1982-12-30,8016.67
1982-12-31,8016.67
1983-01-01,8016.67
1983-01-02,8016.67
1983-01-03,8016.67
1983-01-04,8021.4
1983-01-05,8066.15
1983-01-06,8120.51
1983-01-07,8169.19
1983-01-08,8170.346666666666
1983-01-09,8171.503333333333
1983-01-10,8172.66
1983-01-11,8079.63
1983-01-12,8039.85
1983-01-13,8099.06
1983-01-14,8088.53
1983-01-15,8086.596666666666
1983-01-16,8084.663333333333
1983-01-17,8082.73
1983-01-18,8028.28
1983-01-19,7968.68
1983-01-20,7923.31
1983-01-21,7989.41
1983-01-22,7937.6033333333335
1983-01-23,7885.796666666666
1983-01-24,7833.99
1983-01-25,7803.18
1983-01-26,7962.51
1983-01-27,7942.32
1983-01-28,8014.61
1983-01-29,8044.23
1983-01-30,8073.85
1983-01-31,8103.47
1983-02-01,8105.52
1983-02-02,8108.05
1983-02-03,7991.29
1983-02-04,8012.64
1983-02-05,8012.0633333333335
1983-02-06,8011.486666666667
1983-02-07,8010.91
1983-02-08,8027.2
1983-02-09,7995.93
1983-02-10,8017.56
1983-02-11,8017.56
1983-02-12,8055.713333333334
1983-02-13,8093.866666666667
1983-02-14,8132.02
1983-02-15,8135.42
1983-02-16,8145.41
1983-02-17,8106.27
1983-02-18,8048.31
1983-02-19,8027.963333333334
1983-02-20,8007.616666666667
1983-02-21,7987.27
1983-02-22,7918.16
1983-02-23,7931.65
1983-02-24,7984.25
1983-02-25,8056.04
1983-02-26,8065.883333333333
1983-02-27,8075.7266666666665
1983-02-28,8085.57
